,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2013-02-28,289.4036,290.2941,277.9264,284.3576,282.7179,1148481.0,0.0,1.0
2013-02-27,287.8205,288.4636,278.5695,282.9724,281.3407,667083.0,0.0,1.0
2013-02-26,291.7782,292.916,282.5766,286.1385,284.4885,835850.0,0.0,1.0
2013-02-25,293.4602,297.8136,291.9761,295.8842,294.1781,635908.0,0.0,1.0
2013-02-22,291.8771,293.3612,286.9795,289.8983,288.2267,717555.0,0.0,1.0
2013-02-21,296.8242,298.5062,292.2729,294.598,292.8993,694712.0,0.0,1.0
2013-02-20,305.2342,305.8279,298.3578,300.7324,298.9983,722341.0,0.0,1.0
2013-02-19,301.7713,304.7395,300.0893,303.6511,301.9002,472886.0,0.0,1.0
2013-02-18,303.008,304.2448,298.5062,301.7713,300.0313,1022118.0,0.0,1.0
2013-02-15,285.0996,302.266,284.9512,300.8313,299.0967,1639583.0,0.0,1.0
2013-02-14,300.3366,302.7112,291.4814,293.5591,291.8663,650535.0,0.0,1.0
2013-02-13,305.7289,308.6972,299.7924,301.3755,299.6377,1255998.0,0.0,1.0
2013-02-12,289.4036,296.6758,288.4142,295.1422,293.4403,1058869.0,0.0,1.0
2013-02-11,286.6332,289.1562,285.4459,287.5237,285.8658,721273.0,0.0,1.0
2013-02-08,288.2163,291.9761,281.3893,282.5272,280.8982,1304949.0,0.0,1.0
2013-02-07,281.983,287.6721,281.983,285.6438,283.9967,675761.0,0.0,1.0
2013-02-06,285.1491,287.2269,281.0925,283.1208,281.4883,747425.0,0.0,1.0
2013-02-05,285.0502,288.2658,281.7851,284.0113,282.3737,776176.0,0.0,1.0
2013-02-04,289.8983,293.6581,286.3859,288.7605,287.0954,1275220.0,0.0,1.0
2013-02-01,294.8454,297.2694,267.2902,281.983,280.357,1629734.0,0.0,1.0
2013-01-31,293.9549,296.6263,291.8771,294.8454,293.1453,570884.0,0.0,1.0
2013-01-30,300.1882,300.9303,294.1033,295.8348,294.1289,796684.0,0.0,1.0
2013-01-29,302.7607,312.4569,299.2483,300.4356,298.7032,968724.0,0.0,1.0
2013-01-28,298.6051,306.8173,297.8136,305.2837,303.5234,1012598.0,0.0,1.0
2013-01-25,290.4919,300.2871,290.4919,297.8631,296.1456,989588.0,0.0,1.0
2013-01-24,283.9123,293.0149,279.0642,290.4425,288.7677,3296853.0,0.0,1.0
2013-01-23,313.6442,315.2768,306.8667,308.6972,306.9172,1196383.0,0.0,1.0
2013-01-22,320.9659,321.5101,312.0612,314.9305,313.1145,703286.0,0.0,1.0
2013-01-21,326.3087,327.496,318.7892,319.5807,317.738,499317.0,0.0,1.0
2013-01-18,327.1003,328.6833,322.6974,324.6267,322.7548,1078158.0,0.0,1.0
2013-01-17,319.6797,327.496,319.6797,325.1214,323.2468,1336428.0,0.0,1.0
2013-01-16,326.0119,326.4077,315.3757,316.6619,314.8359,1131333.0,0.0,1.0
2013-01-15,326.9024,330.0685,324.5278,327.2487,325.3617,1497735.0,0.0,1.0
2013-01-14,327.0508,329.3759,323.5384,324.5278,322.6565,1555195.0,0.0,1.0
2013-01-11,331.5526,332.4431,323.6868,326.655,324.7715,1068516.0,0.0,1.0
2013-01-10,327.5455,333.482,327.496,329.8706,327.9684,2051897.0,0.0,1.0
2013-01-09,314.6336,326.4077,314.6336,323.1921,321.3285,2461251.0,0.0,1.0
2013-01-08,309.8845,312.9516,309.6866,310.8244,309.0322,1225747.0,0.0,1.0
2013-01-07,313.3474,315.1778,309.2413,309.835,308.0484,613630.0,0.0,1.0
2013-01-04,314.6831,314.6831,309.7855,311.9622,310.1634,1062756.0,0.0,1.0
2013-01-03,316.6125,318.245,313.4463,314.4358,312.6226,793985.0,0.0,1.0
2013-01-02,314.6336,317.4535,312.8527,314.5842,312.7702,1003073.0,0.0,1.0
2013-01-01,311.3191,314.6336,311.1707,313.0506,311.2455,828326.0,0.0,1.0
2012-12-31,306.4215,310.577,305.7289,309.0929,307.3106,693674.0,0.0,1.0
2012-12-28,307.5099,309.0929,304.7395,306.372,304.6055,1037788.0,0.0,1.0
2012-12-27,303.7996,310.6265,301.326,306.2236,304.4579,1501932.0,0.0,1.0
2012-12-26,302.5628,305.1847,300.7818,302.167,300.4246,892869.0,0.0,1.0
2012-12-24,297.9125,307.213,294.3012,303.4533,301.7035,1511522.0,0.0,1.0
2012-12-21,297.121,299.9903,294.8454,296.2305,294.5224,584628.0,0.0,1.0
2012-12-20,305.1353,306.1742,299.7924,302.1176,300.3755,937036.0,0.0,1.0
2012-12-19,295.8348,305.3332,295.8348,304.2943,302.5397,1561935.0,0.0,1.0
2012-12-18,293.3612,297.22,290.9372,294.598,292.8993,2008274.0,0.0,1.0
2012-12-17,288.9089,292.5697,288.1668,290.7888,289.1121,1080504.0,0.0,1.0
2012-12-14,284.9512,291.1845,281.884,288.8099,287.1445,2909335.0,0.0,1.0
2012-12-13,279.0147,287.1774,278.2727,284.3576,282.7179,2949101.0,0.0,1.0
2012-12-12,275.4529,277.5306,272.0888,273.5235,271.9463,784729.0,0.0,1.0
2012-12-11,279.0147,279.7568,270.6542,275.1066,273.5203,825849.0,0.0,1.0
2012-12-10,280.0042,283.1703,275.156,277.0359,275.4385,1327336.0,0.0,1.0
2012-12-07,279.0147,284.407,276.3928,278.8169,277.2091,1699238.0,0.0,1.0
2012-12-06,274.0677,278.3716,270.7531,277.2338,275.6351,1698343.0,0.0,1.0
2012-12-05,269.1701,276.0465,269.1701,271.9899,270.4215,1734292.0,0.0,1.0
2012-12-04,269.6153,272.5836,266.4492,268.428,266.8802,965481.0,0.0,1.0
2012-12-03,270.3079,273.8698,268.1312,269.1701,267.6181,1312644.0,0.0,1.0
2012-11-30,276.0465,280.9441,269.2195,271.3468,269.7821,1811429.0,0.0,1.0
2012-11-29,264.3714,276.5907,264.3714,275.3044,273.7169,1538852.0,0.0,1.0
2012-11-27,262.1947,264.9651,261.0074,263.5799,262.0601,579635.0,0.0,1.0
2012-11-26,258.5833,264.2725,258.5833,260.3643,258.8629,671836.0,0.0,1.0
2012-11-23,253.8836,259.0286,253.4879,257.9402,256.4528,887446.0,0.0,1.0
2012-11-22,260.3643,265.5092,254.8236,256.1098,254.6331,785495.0,0.0,1.0
2012-11-21,263.2831,265.064,261.2053,262.6399,261.1255,515263.0,0.0,1.0
2012-11-20,264.2725,267.5375,259.3749,263.382,261.8632,798005.0,0.0,1.0
2012-11-19,262.2442,264.3219,259.2265,261.3042,259.7975,997191.0,0.0,1.0
2012-11-16,269.9121,271.3963,260.2159,262.2442,260.7321,737976.0,0.0,1.0
2012-11-15,271.0994,271.4457,267.1418,269.368,267.8148,883405.0,0.0,1.0
2012-11-12,276.0465,280.8946,275.255,277.7285,276.127,1352655.0,0.0,1.0
2012-11-09,281.4883,281.983,276.0465,277.679,276.0778,1064519.0,0.0,1.0
2012-11-08,265.064,282.4777,262.1947,281.0925,279.4717,4038684.0,0.0,1.0
2012-11-07,264.1735,270.4563,263.6788,266.3997,264.8635,1303248.0,0.0,1.0
2012-11-06,267.1418,269.6153,262.6894,264.0251,262.5026,946352.0,0.0,1.0
2012-11-05,269.1206,271.7425,263.6294,266.8449,265.3062,914339.0,0.0,1.0
2012-11-02,268.2796,269.0711,262.2442,267.1912,265.6505,1316451.0,0.0,1.0
2012-11-01,254.2794,266.1524,254.2794,264.2725,262.7487,1287835.0,0.0,1.0
2012-10-31,245.8694,252.4984,244.9789,251.9543,250.5014,858054.0,0.0,1.0
2012-10-30,254.7741,255.2688,242.7527,245.0778,243.6646,1239858.0,0.0,1.0
2012-10-29,260.2159,261.6505,251.608,254.032,252.5671,625493.0,0.0,1.0
2012-10-26,257.2476,261.3042,256.3572,258.6823,257.1907,570251.0,0.0,1.0
2012-10-25,260.2159,262.3431,257.495,258.4844,256.9939,802884.0,0.0,1.0
2012-10-23,263.6788,264.2725,260.4632,261.7989,260.2893,529246.0,0.0,1.0
2012-10-22,266.8449,266.8449,261.7,263.7778,262.2569,851952.0,0.0,1.0
2012-10-19,267.1418,270.6047,263.9262,266.0534,264.5193,585678.0,0.0,1.0
2012-10-18,263.1346,268.6259,263.1346,267.3397,265.7981,852158.0,0.0,1.0
2012-10-17,261.4526,264.8661,258.4349,262.0958,260.5845,767836.0,0.0,1.0
2012-10-16,262.1947,263.1346,258.3855,259.5233,258.0268,968911.0,0.0,1.0
2012-10-15,268.1312,268.1312,263.6294,266.4987,264.962,469225.0,0.0,1.0
2012-10-12,271.2973,271.4457,266.6471,267.686,266.1425,845388.0,0.0,1.0
2012-10-11,265.2619,271.5941,262.2442,270.9015,269.3395,841417.0,0.0,1.0
2012-10-10,264.4704,269.9121,264.1735,265.0145,263.4864,832071.0,0.0,1.0
2012-10-09,272.5836,275.4034,263.5799,266.8449,265.3062,1025533.0,0.0,1.0
2012-10-08,278.52,280.6473,268.1807,269.4174,267.8638,840155.0,0.0,1.0
2012-10-05,273.6224,279.46,272.0888,277.3822,275.7827,2065197.0,0.0,1.0
2012-10-04,272.5836,275.9476,270.11,271.2973,269.7329,785538.0,0.0,1.0
2012-10-03,272.633,273.0783,267.3891,270.3574,268.7984,1076162.0,0.0,1.0
2012-10-01,264.4704,273.2761,264.4704,271.6436,270.0773,1267900.0,0.0,1.0
2012-09-28,261.2053,269.1206,261.2053,264.6188,263.093,1391180.0,0.0,1.0
2012-09-27,261.1063,264.4704,255.7635,257.0003,255.5183,912077.0,0.0,1.0
2012-09-26,264.1735,265.2124,259.5728,260.3148,258.8138,665756.0,0.0,1.0
2012-09-25,271.3468,273.0783,263.8272,266.0039,264.4701,888538.0,0.0,1.0
2012-09-24,271.0994,276.6896,269.1206,270.5058,268.946,1703264.0,0.0,1.0
2012-09-21,270.11,274.1666,268.6259,272.4351,270.8642,1454101.0,0.0,1.0
2012-09-20,265.1629,275.6013,265.1629,269.6648,268.1099,1856011.0,0.0,1.0
2012-09-18,273.0783,275.4034,269.9121,271.1489,269.5854,939914.0,0.0,1.0
2012-09-17,273.0783,286.2375,271.5447,274.7108,273.1268,3133263.0,0.0,1.0
2012-09-14,260.2159,269.1206,260.2159,267.4386,265.8965,1668930.0,0.0,1.0
2012-09-13,261.2053,262.1452,255.0709,256.3572,254.879,1092372.0,0.0,1.0
2012-09-12,248.3429,261.0074,248.3429,260.018,258.5187,1992641.0,0.0,1.0
2012-09-11,243.3958,248.244,243.0001,246.9577,245.5337,1137657.0,0.0,1.0
2012-09-10,243.3958,247.1061,240.1802,246.2157,244.7959,926778.0,0.0,1.0
2012-09-07,236.4699,242.4064,236.4699,240.7244,239.3363,1266432.0,0.0,1.0
2012-09-06,225.0917,232.3144,222.7666,230.5829,229.2534,1386286.0,0.0,1.0
2012-09-05,230.5335,233.007,225.2401,226.279,224.9742,1344295.0,0.0,1.0
2012-09-04,228.802,233.007,227.8126,232.3144,230.9748,1016931.0,0.0,1.0
2012-09-03,234.4911,236.7668,226.5758,228.4062,227.0891,1269203.0,0.0,1.0
2012-08-31,234.4911,235.7279,228.3073,231.2755,229.9419,1448152.0,0.0,1.0
2012-08-30,229.4451,235.9258,227.3673,234.4416,233.0898,824511.0,0.0,1.0
2012-08-29,234.9858,234.9858,230.1377,231.5229,230.1879,1108485.0,0.0,1.0
2012-08-28,237.4594,237.7562,232.8091,235.1837,233.8276,1493039.0,0.0,1.0
2012-08-27,242.4064,244.0884,237.5583,238.5477,237.1721,1081535.0,0.0,1.0
2012-08-24,239.9329,245.3747,238.7951,243.3958,241.9924,1085324.0,0.0,1.0
2012-08-23,244.88,246.3641,240.9718,242.6043,241.2054,1351137.0,0.0,1.0
2012-08-22,241.417,247.1061,241.417,245.2757,243.8614,1258916.0,0.0,1.0
2012-08-21,238.9435,244.3853,238.9435,243.5443,242.14,1111900.0,0.0,1.0
2012-08-17,234.4911,240.576,234.4911,237.9046,236.5328,2197707.0,0.0,1.0
2012-08-16,232.9081,237.1131,228.802,232.9575,231.6142,1671281.0,0.0,1.0
2012-08-14,226.5758,233.4522,224.7454,232.4133,231.0732,1263975.0,0.0,1.0
2012-08-13,228.9504,229.1977,221.7771,225.9822,224.6791,1193936.0,0.0,1.0
2012-08-10,234.3922,234.3922,228.5052,229.544,228.2204,1253901.0,0.0,1.0
2012-08-09,240.4276,243.4948,229.544,236.8162,235.4506,3970953.0,0.0,1.0
2012-08-08,237.6572,243.0495,237.4594,238.894,237.5165,1804306.0,0.0,1.0
2012-08-07,228.3073,236.9646,228.3073,236.2226,234.8604,1728528.0,0.0,1.0
2012-08-06,223.6076,227.4168,223.6076,226.2295,224.925,756832.0,0.0,1.0
2012-08-03,218.6605,219.551,213.9608,218.5615,217.3012,1038109.0,0.0,1.0
2012-08-02,224.0033,224.2012,219.452,220.8372,219.5638,766469.0,0.0,1.0
2012-08-01,222.1234,226.7242,220.6888,224.8938,223.597,1267761.0,0.0,1.0
2012-07-31,220.0457,224.3001,214.8018,223.5086,222.2199,1343274.0,0.0,1.0
2012-07-30,213.2187,220.2436,212.9219,219.3036,218.039,1287598.0,0.0,1.0
2012-07-27,209.2611,212.9219,206.9854,210.5473,209.3332,1737103.0,0.0,1.0
2012-07-26,210.2505,211.6356,200.8016,202.6815,201.5129,1866280.0,0.0,1.0
2012-07-25,212.2293,212.8724,208.9642,210.6957,209.4808,984534.0,0.0,1.0
2012-07-24,214.2081,215.5438,211.042,213.7134,212.4811,1158543.0,0.0,1.0
2012-07-23,218.9573,218.9573,212.8229,213.7134,212.4811,870466.0,0.0,1.0
2012-07-20,222.1234,223.0139,219.7488,220.9856,219.7114,589776.0,0.0,1.0
2012-07-19,222.1729,224.0033,221.4308,222.074,220.7936,1375751.0,0.0,1.0
2012-07-18,221.4803,221.4803,216.2364,219.2047,217.9407,1988555.0,2.0,1.0
2012-07-17,228.7525,229.7914,222.915,223.5086,220.2314,2095791.0,0.0,1.0
2012-07-16,235.2826,235.6289,226.1306,226.8726,223.546,1406145.0,0.0,1.0
2012-07-13,234.3922,235.8763,231.9186,233.007,229.5904,1364002.0,0.0,1.0
2012-07-12,238.4488,238.8445,233.4028,234.1448,230.7116,1301077.0,0.0,1.0
2012-07-11,242.4064,243.6927,237.5583,238.8445,235.3424,1064137.0,0.0,1.0
2012-07-10,239.4382,245.5231,238.4982,243.7916,240.2169,2285953.0,0.0,1.0
2012-07-09,236.4699,240.4276,233.5017,237.6572,234.1725,2080158.0,0.0,1.0
2012-07-06,238.4488,241.0212,237.0141,238.0035,234.5137,1868887.0,0.0,1.0
2012-07-05,233.6996,238.2014,232.5618,237.4594,233.9776,1570146.0,0.0,1.0
2012-07-04,235.4805,238.5972,233.2543,233.6996,230.2728,1370226.0,0.0,1.0
2012-07-03,238.4488,238.9435,233.1059,235.1837,231.7353,1131998.0,0.0,1.0
2012-07-02,237.3604,239.8339,235.4311,235.8268,232.3689,1172614.0,0.0,1.0
2012-06-29,240.1802,243.6432,238.1519,239.4877,235.9761,1517113.0,0.0,1.0
2012-06-28,235.4805,238.9435,230.4345,237.3604,233.88,1795267.0,0.0,1.0
2012-06-27,245.4241,245.8199,235.5795,236.5194,233.0514,1380693.0,0.0,1.0
2012-06-26,243.198,246.1167,241.6149,243.9895,240.4119,723805.0,0.0,1.0
2012-06-25,245.7704,249.1839,242.4064,243.2969,239.7294,1235989.0,0.0,1.0
2012-06-22,241.9117,248.5408,239.9329,244.3853,240.8019,2615756.0,0.0,1.0
2012-06-21,241.6149,247.2546,240.1802,245.4736,241.8744,1710123.0,0.0,1.0
2012-06-20,238.0035,244.3853,237.3109,243.0001,239.437,1815635.0,0.0,1.0
2012-06-19,235.4805,239.9824,233.6996,235.7774,232.3202,1536313.0,0.0,1.0
2012-06-18,240.4276,245.1768,231.7208,235.4805,232.0278,3103211.0,0.0,1.0
2012-06-15,225.5864,238.894,225.5864,237.5088,234.0262,3379198.0,0.0,1.0
2012-06-14,234.5901,236.9646,223.6076,224.597,221.3038,2166250.0,0.0,1.0
2012-06-13,241.417,241.4665,234.0953,235.3321,231.8815,1883488.0,0.0,1.0
2012-06-12,230.2366,241.1697,229.7419,240.3781,236.8534,2017564.0,0.0,1.0
2012-06-11,239.5371,241.2191,231.6218,233.0565,229.6393,1501938.0,0.0,1.0
2012-06-08,231.9186,237.3109,230.3356,236.371,232.9052,1619381.0,0.0,1.0
2012-06-07,233.007,236.2721,229.5935,233.9964,230.5654,2255771.0,0.0,1.0
2012-06-06,220.6393,233.7985,220.6393,231.7208,228.3231,4331402.0,0.0,1.0
2012-06-05,226.8726,227.021,218.8089,219.2047,215.9904,2950328.0,0.0,1.0
2012-06-04,218.6605,227.5652,214.7028,226.3284,223.0098,3298200.0,0.0,1.0
2012-06-01,232.5123,233.6996,220.1941,222.1234,218.8665,4401623.0,0.0,1.0
2012-05-31,236.3215,236.3215,227.7631,230.7313,227.3481,4974236.0,0.0,1.0
2012-05-30,257.2476,257.2476,239.2403,240.7739,237.2435,7273050.0,0.0,1.0
2012-05-29,278.0253,280.1526,270.4563,272.9793,268.9766,2156912.0,0.0,1.0
2012-05-28,268.1312,275.0571,265.3114,273.6719,269.6592,887483.0,0.0,1.0
2012-05-25,262.1947,268.8238,259.7212,266.4987,262.591,916950.0,0.0,1.0
2012-05-24,259.7212,265.2619,254.0815,264.1735,260.3,1102484.0,0.0,1.0
2012-05-23,258.3855,262.4421,256.3572,258.8802,255.0843,901793.0,0.0,1.0
2012-05-22,263.6788,266.5481,260.2159,261.9968,258.1552,1082544.0,0.0,1.0
2012-05-21,259.2265,261.3042,255.3677,258.9791,255.1818,1302218.0,0.0,1.0
2012-05-18,262.1947,263.9262,253.29,257.3466,253.5732,1995017.0,0.0,1.0
2012-05-17,266.4492,272.7814,261.1063,268.2301,264.2971,2231245.0,0.0,1.0
2012-05-16,274.0677,274.2656,265.1629,266.1524,262.2499,2266858.0,0.0,1.0
2012-05-15,285.7428,289.1068,281.9335,287.2269,283.0153,1283148.0,0.0,1.0
2012-05-14,294.4991,297.4673,283.0713,287.1279,282.9178,783347.0,0.0,1.0
2012-05-11,285.7428,298.6051,284.8523,294.2517,289.9371,1221391.0,0.0,1.0
2012-05-10,290.7888,293.9549,284.4565,286.6332,282.4303,657275.0,0.0,1.0
2012-05-09,287.5732,294.4001,286.9301,289.8983,285.6476,808449.0,0.0,1.0
2012-05-08,305.63,306.372,291.9761,293.2128,288.9134,1092996.0,0.0,1.0
2012-05-07,294.4991,308.6972,288.2658,305.0363,300.5636,1146117.0,0.0,1.0
2012-05-04,295.4885,300.1882,292.4708,298.2094,293.8368,938258.0,0.0,1.0
2012-05-03,300.6334,301.8207,296.2305,298.1599,293.7881,748786.0,0.0,1.0
2012-05-02,309.6371,309.6866,300.4356,301.425,297.0053,2042966.0,0.0,1.0
2012-04-30,307.5099,314.1389,307.4109,313.3969,308.8017,904378.0,0.0,1.0
2012-04-27,309.2908,310.4286,304.7395,309.0929,304.5608,599406.0,0.0,1.0
2012-04-26,312.6548,312.6548,306.8173,308.6477,304.1221,693914.0,0.0,1.0
2012-04-25,309.4392,311.6654,305.63,310.5276,305.9744,1374585.0,0.0,1.0
2012-04-24,306.6689,310.8739,305.7289,308.3509,303.8296,921373.0,0.0,1.0
2012-04-23,312.5559,316.5135,305.2342,306.471,301.9773,1031713.0,0.0,1.0
2012-04-20,314.3863,317.2061,309.1919,313.3474,308.7528,1594234.0,0.0,1.0
2012-04-19,307.6088,316.6125,306.372,315.9694,311.3363,2274602.0,0.0,1.0
2012-04-18,300.2871,307.3615,300.2871,306.3226,301.8311,1444506.0,0.0,1.0
2012-04-17,298.8525,301.5734,293.3118,298.2588,293.8855,1877836.0,0.0,1.0
2012-04-16,286.5838,298.6051,283.7639,297.22,292.8619,2106551.0,0.0,1.0
2012-04-13,284.4565,291.1351,284.2092,286.0396,281.8455,1295401.0,0.0,1.0
2012-04-12,281.983,283.9618,280.9441,282.2798,278.1407,1116060.0,0.0,1.0
2012-04-11,278.0253,283.2198,277.778,279.361,275.2647,1516391.0,0.0,1.0
2012-04-10,272.5836,281.4883,272.4846,280.5978,276.4835,1432569.0,0.0,1.0
2012-04-09,273.6719,275.8486,270.951,272.8309,268.8305,500492.0,0.0,1.0
2012-04-04,276.3433,278.52,274.1171,275.2055,271.1702,734949.0,0.0,1.0
2012-04-03,274.9581,278.0253,272.3362,277.1349,273.0713,2081238.0,0.0,1.0
2012-04-02,277.0359,278.0253,272.4351,273.474,269.4641,1763631.0,0.0,1.0
2012-03-30,270.6542,273.573,269.8627,272.7814,268.7817,2009062.0,0.0,1.0
2012-03-29,266.8944,270.209,264.4209,269.0711,265.1258,920893.0,0.0,1.0
2012-03-28,269.1206,269.5658,265.5587,268.3785,264.4433,1123453.0,0.0,1.0
2012-03-27,269.4669,272.3857,263.2831,269.7143,265.7594,1392853.0,0.0,1.0
2012-03-26,270.5058,270.5058,263.5304,265.2619,261.3724,976969.0,0.0,1.0
2012-03-23,268.8238,272.5836,264.7672,270.0605,266.1007,1048588.0,0.0,1.0
2012-03-22,271.0994,279.1632,265.2619,267.3891,263.4684,1848901.0,0.0,1.0
2012-03-21,268.1312,274.7603,261.4526,273.3256,269.3178,2359399.0,0.0,1.0
2012-03-20,281.043,282.8735,266.8449,268.7248,264.7845,1746041.0,0.0,1.0
2012-03-19,284.7039,289.3046,278.3222,280.5483,276.4347,942062.0,0.0,1.0
2012-03-16,284.4565,294.1033,279.5589,283.665,279.5057,2697832.0,0.0,1.0
2012-03-15,285.9406,291.0361,281.2409,286.3364,282.1379,2228528.0,0.0,1.0
2012-03-14,283.7639,288.5626,282.7745,286.0396,281.8455,1706990.0,0.0,1.0
2012-03-13,282.7745,284.1597,279.3116,279.9052,275.8011,1081102.0,0.0,1.0
2012-03-12,279.1137,281.983,274.1171,280.4989,276.386,1202426.0,0.0,1.0
2012-03-09,268.8238,278.0253,268.8238,276.2444,272.1939,1546312.0,0.0,1.0
2012-03-07,262.0463,266.8449,259.6222,265.1629,261.2749,1079541.0,0.0,1.0
2012-03-06,271.0005,275.6507,260.2159,263.1841,259.3251,1274553.0,0.0,1.0
2012-03-05,264.1735,272.2867,263.2831,270.5553,266.5882,2165714.0,0.0,1.0
2012-03-02,266.3008,269.0217,261.8484,264.6188,260.7388,1173064.0,0.0,1.0
2012-03-01,266.8944,271.05,263.1841,264.8167,260.9337,1518149.0,0.0,1.0
2012-02-29,273.3256,275.6507,264.6188,267.9333,264.0047,1630113.0,0.0,1.0
2012-02-28,260.0675,272.0888,259.2265,269.7637,265.8082,2421446.0,0.0,1.0
2012-02-27,263.5799,263.9756,252.6469,257.2971,253.5245,1690348.0,0.0,1.0
2012-02-24,266.9934,268.6754,260.3148,262.5905,258.7403,999990.0,0.0,1.0
2012-02-23,264.4704,270.8026,262.7884,265.6082,261.7136,1746242.0,0.0,1.0
2012-02-22,270.11,273.0783,262.1947,264.9156,261.0312,2831472.0,0.0,1.0
2012-02-21,273.0783,273.0783,266.8449,268.3291,264.3945,2467659.0,0.0,1.0
2012-02-17,278.0253,280.3505,268.3785,271.0005,267.0269,2650820.0,0.0,1.0
2012-02-16,280.0042,281.3399,271.2973,272.9793,268.9766,2356342.0,0.0,1.0
2012-02-15,275.3044,288.9089,275.0571,283.3682,279.2133,5717371.0,0.0,1.0
2012-02-14,256.7529,269.5164,256.1098,265.064,261.1775,4042913.0,0.0,1.0
2012-02-13,255.2688,257.8908,251.1627,255.5162,251.7697,2229132.0,0.0,1.0
2012-02-10,253.191,259.0286,252.5479,254.3783,250.6484,1445551.0,0.0,1.0
2012-02-09,245.3747,255.5656,245.3747,254.4278,250.6972,2311959.0,0.0,1.0
2012-02-08,249.3323,250.5691,242.8517,248.0461,244.4091,1987206.0,0.0,1.0
2012-02-07,251.3112,252.2016,245.6715,247.6008,243.9703,2894191.0,0.0,1.0
2012-02-06,247.9471,250.3217,242.9506,248.3924,244.7502,2639083.0,0.0,1.0
2012-02-03,243.8905,247.3535,238.053,245.3252,241.7281,2025819.0,0.0,1.0
2012-02-02,250.0249,250.0249,242.1591,243.4948,239.9246,2817747.0,0.0,1.0
2012-02-01,242.2085,248.5408,241.0212,245.9188,242.313,5018006.0,0.0,1.0
2012-01-31,233.4028,242.2085,232.8091,241.0212,237.4871,1795738.0,0.0,1.0
2012-01-30,235.4805,236.0742,229.0493,231.6218,228.2256,2022991.0,0.0,1.0
2012-01-27,231.5229,238.3498,230.0882,237.3604,233.88,3526747.0,0.0,1.0
2012-01-25,220.6393,231.1766,220.1941,228.0105,224.6672,2983924.0,0.0,1.0
2012-01-24,216.6817,221.9256,214.2081,219.6994,216.478,2234356.0,0.0,1.0
2012-01-23,218.2153,220.8867,215.247,216.5827,213.407,1550317.0,0.0,1.0
2012-01-20,217.1764,218.6605,213.4166,216.5827,213.407,1550109.0,0.0,1.0
2012-01-19,214.0102,217.6711,214.0102,216.2364,213.0658,1644414.0,0.0,1.0
2012-01-18,215.1481,217.4732,210.2999,211.5367,208.435,1771925.0,0.0,1.0
2012-01-17,215.1975,219.1057,213.8618,214.9997,211.8472,3570451.0,0.0,1.0
2012-01-16,203.7203,212.6251,201.7415,211.1409,208.045,2568121.0,0.0,1.0
2012-01-13,208.0738,210.7452,204.3635,206.5896,203.5604,2873412.0,0.0,1.0
2012-01-12,201.8405,207.3812,200.851,204.0666,201.0745,1628950.0,0.0,1.0
2012-01-11,203.8687,205.2045,199.6143,202.4836,199.5146,2102210.0,0.0,1.0
2012-01-10,199.169,204.0666,198.9712,202.7804,199.807,2094681.0,0.0,1.0
2012-01-09,199.8616,200.4553,196.0524,198.328,195.4199,2063713.0,0.0,1.0
2012-01-06,197.3881,202.4836,196.2503,200.9994,198.0521,2177171.0,0.0,1.0
2012-01-05,198.6743,203.4235,198.0312,199.4164,196.4924,2986221.0,0.0,1.0
2012-01-04,191.0558,199.8616,191.0558,198.328,195.4199,3652701.0,0.0,1.0
2012-01-03,184.0805,192.54,184.0805,191.8474,189.0343,2470249.0,0.0,1.0
2012-01-02,180.0733,183.0416,176.7588,181.8543,179.1877,1901734.0,0.0,1.0
2011-12-30,179.0839,181.7553,174.9284,176.5115,173.9233,1492246.0,0.0,1.0
2011-12-29,176.6104,180.5186,176.2641,177.3525,174.7519,1455753.0,0.0,1.0
2011-12-28,179.1829,181.508,176.9567,178.3419,175.7269,1165539.0,0.0,1.0
2011-12-27,183.5363,184.2784,178.6882,179.9744,177.3355,956791.0,0.0,1.0
2011-12-26,183.4868,186.5045,183.19,184.3278,181.625,1676544.0,0.0,1.0
2011-12-23,182.6458,185.0204,180.2218,182.6953,180.0165,2192508.0,0.0,1.0
2011-12-22,172.3064,183.0416,171.8612,181.7553,179.0902,2316601.0,0.0,1.0
2011-12-21,178.0945,179.6776,172.999,175.1757,172.6072,2764741.0,0.0,1.0
2011-12-20,178.7871,179.0345,171.9601,173.0485,170.5111,2304045.0,0.0,1.0
2011-12-19,169.1898,179.6776,167.4088,177.9956,175.3858,3495078.0,0.0,1.0
2011-12-16,173.84,177.8966,168.5961,170.4266,167.9277,2407284.0,0.0,1.0
2011-12-15,173.1474,174.1369,165.9742,170.9213,168.4151,2460175.0,0.0,1.0
2011-12-14,174.6316,179.5786,174.1369,175.0273,172.4609,2134681.0,0.0,1.0
2011-12-13,172.158,180.3207,172.158,177.0556,174.4596,2500458.0,0.0,1.0
2011-12-12,185.0699,185.9604,174.1369,175.8683,173.2896,2395518.0,0.0,1.0
2011-12-09,181.9532,183.8331,178.7871,181.0133,178.3592,2455841.0,0.0,1.0
2011-12-08,188.4834,189.4728,184.031,186.7519,184.0135,1963762.0,0.0,1.0
